path,case,n,h_max,h,w,n_cell_10,n_cell_30,ihc_score,label
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (50).JPG,24 Jan HER2+ DISH+,25,78,600,800,758,404,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (74).JPG,24 Jan HER2+ DISH+,9,37,600,800,771,412,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (55).JPG,24 Jan HER2+ DISH+,0,0,600,800,646,359,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (80).JPG,24 Jan HER2+ DISH+,1,11,600,800,735,391,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (46).JPG,24 Jan HER2+ DISH+,0,0,600,800,782,411,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (15).JPG,24 Jan HER2+ DISH+,10,43,600,800,902,428,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (154).JPG,24 Jan HER2+ DISH+,1,11,600,800,803,394,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (82).JPG,24 Jan HER2+ DISH+,5,17,600,800,819,392,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (66).JPG,24 Jan HER2+ DISH+,9,35,600,800,774,398,2+,1
./Data_Chula/HER2 2+ DISH+ case 02/IMG_8210.HEIC,HER2 2+ DISH+ case 02,29,216,1512,2016,812,628,2+,1
./Data_Chula/HER2 2+ DISH+ case 02/IMG_8211.HEIC,HER2 2+ DISH+ case 02,28,142,1512,2016,353,268,2+,1
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (23).JPG,26 Sep HER2 1+ case 1,0,0,600,800,234,183,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (6).JPG,26 Sep HER2 1+ case 1,0,0,600,800,286,243,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (27).JPG,26 Sep HER2 1+ case 1,0,0,600,800,305,225,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (9).JPG,26 Sep HER2 1+ case 1,0,0,600,800,297,237,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (24).JPG,26 Sep HER2 1+ case 1,0,0,600,800,1090,565,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (31).JPG,26 Sep HER2 1+ case 1,0,0,600,800,452,352,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (25).JPG,26 Sep HER2 1+ case 1,0,0,600,800,818,407,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (11).JPG,26 Sep HER2 1+ case 1,0,0,600,800,255,216,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (21).JPG,26 Sep HER2 1+ case 1,0,0,600,800,218,187,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (16).JPG,26 Sep HER2 1+ case 1,0,0,600,800,285,246,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (14).JPG,26 Sep HER2 1+ case 1,0,0,600,800,190,149,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (12).JPG,26 Sep HER2 1+ case 1,0,0,600,800,292,243,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (19).JPG,26 Sep HER2 1+ case 1,0,0,600,800,333,288,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (5).JPG,26 Sep HER2 1+ case 1,0,0,600,800,351,292,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (3).JPG,26 Sep HER2 1+ case 1,0,0,600,800,297,250,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (8).JPG,26 Sep HER2 1+ case 1,0,0,600,800,323,244,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (22).JPG,26 Sep HER2 1+ case 1,0,0,600,800,273,218,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (17).JPG,26 Sep HER2 1+ case 1,0,0,600,800,340,294,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (15).JPG,26 Sep HER2 1+ case 1,0,0,600,800,277,223,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (2).JPG,26 Sep HER2 1+ case 1,0,0,600,800,337,288,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (10).JPG,26 Sep HER2 1+ case 1,0,0,600,800,205,173,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (28).JPG,26 Sep HER2 1+ case 1,0,0,600,800,466,389,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (18).JPG,26 Sep HER2 1+ case 1,0,0,600,800,320,271,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (30).JPG,26 Sep HER2 1+ case 1,0,0,600,800,367,320,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (13).JPG,26 Sep HER2 1+ case 1,0,0,600,800,280,252,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (26).JPG,26 Sep HER2 1+ case 1,0,0,600,800,268,214,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (1).JPG,26 Sep HER2 1+ case 1,0,0,600,800,325,297,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (20).JPG,26 Sep HER2 1+ case 1,0,0,600,800,216,191,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (4).JPG,26 Sep HER2 1+ case 1,0,0,600,800,307,251,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (7).JPG,26 Sep HER2 1+ case 1,0,0,600,800,249,194,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (29).JPG,26 Sep HER2 1+ case 1,0,0,600,800,880,459,1+,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (29).JPG,HER2 2+ DISH- case 03,26,88,600,800,637,570,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (25).JPG,HER2 2+ DISH- case 03,0,0,600,800,551,470,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (9).JPG,HER2 2+ DISH- case 03,24,65,600,800,550,498,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (7).JPG,HER2 2+ DISH- case 03,16,59,600,800,648,567,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (17).JPG,HER2 2+ DISH- case 03,22,79,600,800,651,572,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (11).JPG,HER2 2+ DISH- case 03,22,87,600,800,636,582,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (23).JPG,HER2 2+ DISH- case 03,4,16,600,800,354,278,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (4).JPG,HER2 2+ DISH- case 03,9,43,600,800,625,544,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (15).JPG,HER2 2+ DISH- case 03,20,84,600,800,683,600,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (22).JPG,HER2 2+ DISH- case 03,0,0,600,800,534,468,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (19).JPG,HER2 2+ DISH- case 03,22,47,600,800,669,606,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (2).JPG,HER2 2+ DISH- case 03,26,127,600,800,637,543,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (6).JPG,HER2 2+ DISH- case 03,5,33,600,800,654,584,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (1).JPG,HER2 2+ DISH- case 03,20,81,600,800,674,589,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (31).JPG,HER2 2+ DISH- case 03,0,0,600,800,518,458,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (18).JPG,HER2 2+ DISH- case 03,33,127,600,800,612,535,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (16).JPG,HER2 2+ DISH- case 03,24,122,600,800,627,556,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (30).JPG,HER2 2+ DISH- case 03,12,43,600,800,545,485,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (32).JPG,HER2 2+ DISH- case 03,25,106,600,800,611,521,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (10).JPG,HER2 2+ DISH- case 03,27,88,600,800,601,548,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (21).JPG,HER2 2+ DISH- case 03,25,71,600,800,461,405,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (28).JPG,HER2 2+ DISH- case 03,34,160,600,800,595,529,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (26).JPG,HER2 2+ DISH- case 03,20,91,600,800,458,403,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (8).JPG,HER2 2+ DISH- case 03,23,67,600,800,601,527,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (27).JPG,HER2 2+ DISH- case 03,20,78,600,800,513,454,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (14).JPG,HER2 2+ DISH- case 03,24,95,600,800,529,468,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (3).JPG,HER2 2+ DISH- case 03,17,51,600,800,651,572,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (13).JPG,HER2 2+ DISH- case 03,23,87,600,800,500,436,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (20).JPG,HER2 2+ DISH- case 03,17,51,600,800,653,571,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (12).JPG,HER2 2+ DISH- case 03,11,29,600,800,668,588,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (5).JPG,HER2 2+ DISH- case 03,19,99,600,800,612,503,2-,0
./Data_Chula/HER2 2+ DISH- case 03/HER2 2 Neg DISH Case_3 (24).JPG,HER2 2+ DISH- case 03,4,19,600,800,273,224,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (15).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,8,62,600,800,664,505,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (18).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,1,11,600,800,647,520,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (3).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,14,83,600,800,435,320,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (9).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,1,14,600,800,743,605,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (28).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,2,14,600,800,448,312,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (19).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,3,22,600,800,536,409,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (6).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,0,0,600,800,661,500,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (23).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,0,0,600,800,643,511,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (29).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,4,16,600,800,474,369,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (24).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,3,36,600,800,644,499,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (27).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,1,15,600,800,538,408,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (4).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,2,20,600,800,583,483,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (7).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,3,23,600,800,550,430,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (22).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,5,34,600,800,657,541,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (26).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,1,11,600,800,706,572,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (12).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,4,38,600,800,685,546,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (14).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,5,81,600,800,726,544,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (20).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,0,0,600,800,764,559,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (13).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,10,86,600,800,659,507,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (5).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,4,24,600,800,593,478,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (35).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,0,0,600,800,648,505,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (10).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,4,25,600,800,637,480,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (8).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,0,0,600,800,676,531,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (32).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,7,55,600,800,573,462,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (33).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,2,20,600,800,586,482,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (17).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,4,52,600,800,590,468,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (31).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,9,46,600,800,597,445,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (34).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,12,83,600,800,481,360,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2 2+ Dish - (1).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,0,0,600,800,587,477,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (25).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,1,17,600,800,604,441,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (11).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,0,0,600,800,454,336,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (30).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,5,20,600,800,616,483,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (21).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,0,0,600,800,742,579,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (16).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,7,68,600,800,599,464,2-,0
./Data_Chula/16 Aug 22 Case 2 HER2 2+ Dish -/Case 2 HER2+ Dish - (2).JPG,16 Aug 22 Case 2 HER2 2+ Dish -,5,46,600,800,400,312,2-,0
./Data_Chula/26 Sep HER2 2+ DISH+ case 1/HER2 2+ D + case 1 (9).JPG,26 Sep HER2 2+ DISH+ case 1,0,0,600,800,278,237,2+,1
./Data_Chula/26 Sep HER2 2+ DISH+ case 1/HER2 2+ D + case 1 (2).JPG,26 Sep HER2 2+ DISH+ case 1,1,12,600,800,332,283,2+,1
./Data_Chula/26 Sep HER2 2+ DISH+ case 1/HER2 2+ D + case 1 (3).JPG,26 Sep HER2 2+ DISH+ case 1,10,43,600,800,349,313,2+,1
./Data_Chula/26 Sep HER2 2+ DISH+ case 1/HER2 2+ D + case 1 (1).JPG,26 Sep HER2 2+ DISH+ case 1,0,0,600,800,230,176,2+,1
./Data_Chula/26 Sep HER2 2+ DISH+ case 1/HER2 2+ D + case 1 (5).JPG,26 Sep HER2 2+ DISH+ case 1,0,0,600,800,317,279,2+,1
./Data_Chula/26 Sep HER2 2+ DISH+ case 1/HER2 2+ D + case 1 (8).JPG,26 Sep HER2 2+ DISH+ case 1,0,0,600,800,265,224,2+,1
./Data_Chula/26 Sep HER2 2+ DISH+ case 1/HER2 2+ D + case 1 (6).JPG,26 Sep HER2 2+ DISH+ case 1,0,0,600,800,327,285,2+,1
./Data_Chula/26 Sep HER2 2+ DISH+ case 1/HER2 2+ D + case 1 (4).JPG,26 Sep HER2 2+ DISH+ case 1,3,22,600,800,344,311,2+,1
./Data_Chula/26 Sep HER2 2+ DISH+ case 1/HER2 2+ D + case 1 (7).JPG,26 Sep HER2 2+ DISH+ case 1,1,11,600,800,273,231,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (6).JPG,8 Nov HER2 2+ DISH +,32,74,600,800,580,356,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (21).JPG,8 Nov HER2 2+ DISH +,70,138,600,800,467,304,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (41).JPG,8 Nov HER2 2+ DISH +,19,47,600,800,411,251,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (33).JPG,8 Nov HER2 2+ DISH +,45,124,600,800,580,343,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (12).JPG,8 Nov HER2 2+ DISH +,38,127,600,800,470,332,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (5).JPG,8 Nov HER2 2+ DISH +,27,79,600,800,473,361,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (27).JPG,8 Nov HER2 2+ DISH +,34,116,600,800,528,363,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (32).JPG,8 Nov HER2 2+ DISH +,57,92,600,800,596,337,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (40).JPG,8 Nov HER2 2+ DISH +,36,82,600,800,586,373,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (25).JPG,8 Nov HER2 2+ DISH +,43,73,600,800,534,325,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (2).JPG,8 Nov HER2 2+ DISH +,43,93,600,800,508,331,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (16).JPG,8 Nov HER2 2+ DISH +,57,145,600,800,388,256,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (23).JPG,8 Nov HER2 2+ DISH +,42,79,600,800,521,335,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (44).JPG,8 Nov HER2 2+ DISH +,33,134,600,800,463,328,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (35).JPG,8 Nov HER2 2+ DISH +,39,79,600,800,475,310,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (10).JPG,8 Nov HER2 2+ DISH +,43,124,600,800,323,219,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (36).JPG,8 Nov HER2 2+ DISH +,40,89,600,800,568,343,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (30).JPG,8 Nov HER2 2+ DISH +,39,128,600,800,494,343,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (17).JPG,8 Nov HER2 2+ DISH +,59,137,600,800,405,265,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (1).JPG,8 Nov HER2 2+ DISH +,37,92,600,800,429,282,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (26).JPG,8 Nov HER2 2+ DISH +,35,81,600,800,526,336,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (4).JPG,8 Nov HER2 2+ DISH +,38,118,600,800,519,357,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (29).JPG,8 Nov HER2 2+ DISH +,35,114,600,800,470,297,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (39).JPG,8 Nov HER2 2+ DISH +,27,75,600,800,535,366,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (28).JPG,8 Nov HER2 2+ DISH +,38,167,600,800,446,324,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (31).JPG,8 Nov HER2 2+ DISH +,38,152,600,800,491,342,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (38).JPG,8 Nov HER2 2+ DISH +,36,112,600,800,509,347,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (43).JPG,8 Nov HER2 2+ DISH +,38,166,600,800,457,305,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (9).JPG,8 Nov HER2 2+ DISH +,29,101,600,800,457,296,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (42).JPG,8 Nov HER2 2+ DISH +,20,77,600,800,406,259,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (13).JPG,8 Nov HER2 2+ DISH +,34,113,600,800,507,323,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (24).JPG,8 Nov HER2 2+ DISH +,42,92,600,800,533,328,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (7).JPG,8 Nov HER2 2+ DISH +,28,57,600,800,497,335,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (22).JPG,8 Nov HER2 2+ DISH +,57,93,600,800,588,376,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (20).JPG,8 Nov HER2 2+ DISH +,71,229,600,800,554,354,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (34).JPG,8 Nov HER2 2+ DISH +,51,83,600,800,493,318,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (37).JPG,8 Nov HER2 2+ DISH +,20,46,600,800,340,231,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (18).JPG,8 Nov HER2 2+ DISH +,50,85,600,800,480,299,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (15).JPG,8 Nov HER2 2+ DISH +,49,87,600,800,504,293,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (11).JPG,8 Nov HER2 2+ DISH +,33,139,600,800,398,279,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (19).JPG,8 Nov HER2 2+ DISH +,50,140,600,800,563,336,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (8).JPG,8 Nov HER2 2+ DISH +,34,109,600,800,459,291,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (3).JPG,8 Nov HER2 2+ DISH +,36,85,600,800,546,328,2+,1
./Data_Chula/8 Nov HER2 2+ DISH +/IHC 2 + DISH + (14).JPG,8 Nov HER2 2+ DISH +,66,169,600,800,529,352,2+,1
./Data_Chula/26 Sep HER2 1+ case 5/HER2 1+ case 5 (1).JPG,26 Sep HER2 1+ case 5,3,13,600,800,311,293,1+,0
./Data_Chula/26 Sep HER2 1+ case 5/HER2 1+ case 5 (10).JPG,26 Sep HER2 1+ case 5,0,0,600,800,313,292,1+,0
./Data_Chula/26 Sep HER2 1+ case 5/HER2 1+ case 5 (5).JPG,26 Sep HER2 1+ case 5,0,0,600,800,378,339,1+,0
./Data_Chula/26 Sep HER2 1+ case 5/HER2 1+ case 5 (18).JPG,26 Sep HER2 1+ case 5,0,0,600,800,361,328,1+,0
./Data_Chula/26 Sep HER2 1+ case 5/HER2 1+ case 5 (8).JPG,26 Sep HER2 1+ case 5,0,0,600,800,359,326,1+,0
./Data_Chula/26 Sep HER2 1+ case 5/HER2 1+ case 5 (2).JPG,26 Sep HER2 1+ case 5,3,16,600,800,402,370,1+,0
./Data_Chula/26 Sep HER2 1+ case 5/HER2 1+ case 5 (17).JPG,26 Sep HER2 1+ case 5,0,0,600,800,349,315,1+,0
./Data_Chula/26 Sep HER2 1+ case 5/HER2 1+ case 5 (4).JPG,26 Sep HER2 1+ case 5,1,12,600,800,342,314,1+,0
./Data_Chula/26 Sep HER2 1+ case 5/HER2 1+ case 5 (9).JPG,26 Sep HER2 1+ case 5,0,0,600,800,308,280,1+,0
